FID,OBJECTID,BPID,Road_Class,FC,Miles,Rating_202,Rating_Cat,STREET_NAM,FROM_STREE,TO_STREET,BLOCK,WARD,WIDTH,Feet,Shape__Len,Shape__Length
1779,754,SYR1537,2,16,0.0612572538483,10,Excellent,Grant Blvd.,Oak,Woodruff,1500,3,36,323.438300319,134.787037346,134.787037344234
1780,755,SYR1538,2,16,0.0577991328696,10,Excellent,Grant Blvd.,Woodruff,Wadsworth,1600,3,36,305.179421551,127.177562458,127.177562459782
1781,756,SYR1542,2,16,0.0448311296929,5,Poor,Grant Blvd.,Butternut,Cleveland,2000,3,36,236.708364779,98.6965992368,98.6965992507579
1782,757,SYR155,2,17,0.0880478920567,7,Good,"Avery Ave., N.",Chemung,Kincaid,1100,7,36,464.892870059,194.232573357,194.232573362405
1783,758,SYR1550,2,16,0.0882613259885,7,Good,Grant Blvd.,Turtle,Bear,2800,1,36,466.019801219,194.36078996,194.360789966688
1784,759,SYR1555,2,19,0.065178550874,6,Fair,Grassman Ave,Butternut,dead end,100,3,11,344.142748615,143.519273776,143.519273771822
1785,760,SYR1566,2,19,0.185494129238,5,Poor,Greenland Dr,Grant Blvd.,Harold,100,3,32,979.409002379,409.610659776,409.610659776756
1786,761,SYR1569,2,19,0.0503856428486,6,Fair,Greenway Ave,Burnet,Hawley,300,6,30,266.036194241,111.231242792,111.231242782967
1787,762,SYR157,2,17,0.0611615618584,5,Poor,"Avery Ave., S.",Tompkins,Tennyson,100,8,36,322.933046612,134.970044657,134.970044642956
1788,763,SYR1576,2,19,0.0956899423953,5,Poor,Griffiths St,Butternut,Kappesser,100,3,27,505.242895847,210.701572801,210.701572799084
1789,764,SYR1578,2,19,0.0502530245077,5,Poor,Griffiths St,Cleveland,Craig,300,3,27,265.335969401,110.660768191,110.660768197704
1790,765,SYR158,2,17,0.0629480157572,5,Poor,"Avery Ave., S.",Tennyson,Bryant,200,8,36,332.365523198,138.932009033,138.932009037522
1791,766,SYR1588,2,19,0.30137761327,6,Fair,Hall Ave,S.Salina,Midland,0,14,24,1591.27379806,662.485109816,662.485109819186
1792,767,SYR1589,2,19,0.0694449705425,9,Excellent,Hamilton St,W. Fayette,Lowell,200,7,25,366.669444464,152.861843979,152.861843984381
1793,768,SYR159,2,17,0.0468501213182,5,Poor,"Avery Ave., S.",Bryant,Whittier/Salisbury,300,8,36,247.36864056,103.402094989,103.402094993833
1794,769,SYR1590,2,19,0.0757375698598,9,Excellent,Hamilton St.,Lowell,Emerson,300,7,25,399.89436886,166.717893789,166.717893794074
1795,770,SYR1591,2,19,0.127184339798,9,Excellent,Hamilton St.,Emerson,Milton,400,7,25,671.533314131,279.950596907,279.950596900889
1796,771,SYR1592,2,19,0.113809264019,9,Excellent,Hamilton St.,Milton,Willis,500,7,25,600.912914019,250.507358859,250.507358854575
1797,772,SYR1593,2,19,0.113256909789,8,Good,Hamilton St.,Willis,Avery,600,7,25,597.996483686,249.292856519,249.292856522769
1798,773,SYR1594,2,19,0.112805775845,9,Excellent,Hamilton St.,Avery,Myrtle,700,7,25,595.614496464,248.295246848,248.295246849664
1799,774,SYR1602,2,19,0.073078208142,10,Excellent,Harding Pl,Coldbrook,Latter Dr.,200,14,26,385.85293899,160.590118519,160.590118517734
1800,775,SYR1626,2,19,0.0607922548067,9,Excellent,Hartson St,Lydell,Hoefler,300,11,27,320.983105379,133.684915351,133.684915344031
1801,776,SYR163,2,19,0.0941179908254,8,Good,Avoca St.,Ulster,Tompkins,100,8,27,496.942991558,207.580094114,207.58009411993
1802,777,SYR1631,2,19,0.0587543220059,6,Fair,Harvard Pl,Fellows,Westmoreland,400,17,27,310.222820191,129.217598786,129.217598780161
1803,778,SYR1636,2,19,0.189492880427,9,Excellent,Hastings Pl.,James,Melrose,100,5,25,1000.52240866,418.390697027,418.390697038592
1804,779,SYR1637,2,19,0.0606311276348,9,Excellent,Hastings Pl.,Melrose,dead end,200,5,25,320.132353912,133.866539898,133.866539893229
1805,780,SYR1638,2,19,0.0712554116805,10,Excellent,Hatch St,W. Colvin,Crehange,100,19,25,376.228573673,157.18066108,157.180661066654
1806,781,SYR1647,2,17,0.131800039136,3,Poor,Hawley Ave.,Lodi,Oak,600,6,38,695.904206638,290.565543149,290.565543149808
1807,782,SYR1651,2,19,0.0546825785008,6,Fair,Hawley Ave.,Mather,N. Beech,1000,6,38,288.724014484,120.286854716,120.286854725426
1808,783,SYR1661,2,19,0.132714343024,9,Excellent,Hayden Ave,Driscoll,Morton,200,7,0,459.970810962,292.762866473,292.762866467709
1809,784,SYR1665,2,19,0.122747281463,6,Fair,Hazelhurst Ave,Arnett,Norton,100,4,27,648.105646125,271.043362225,271.043362223498
1810,785,SYR1666,2,19,0.12289837802,6,Fair,Hazelhurst Ave,Norton,Cowie,200,4,27,475.965865026,271.381408934,271.381408954855
1811,786,SYR1677,2,19,0.0621155987413,5,Poor,Helen St,Elsner,Scoville,500,4,27,327.970361354,137.156235656,137.156235661232
1812,787,SYR1683,2,19,0.0630191678107,5,Poor,Henry St,Raynor,Standart,200,16,27,332.74120604,139.075722136,139.075722116214
1813,788,SYR1688,2,19,0.0644767908763,7,Good,Herbert St,Spring,Gilbert,200,3,31,340.437455827,142.252115936,142.252115940928
1814,789,SYR1693,2,19,0.0551218276836,9,Excellent,Herkimer St,Pharis,Milton,200,7,29,291.04325017,121.34654118,121.346541182292
1815,790,SYR1699,2,19,0.0494101772091,9,Excellent,Herriman St,Hartson,Rowland,300,11,28,260.885735664,109.042995093,109.042995096551
1816,791,SYR1700,2,19,0.130290953656,8,Good,Hertford St,Lancaster,Morningside,100,19,29,687.936235305,286.6185904,286.618590397597
1817,792,SYR1712,2,14,0.180611872671,0,Not Rated,Hiawatha Blvd W,Solar,Van Rennselaer,200,2,59,953.630687701,398.127179127,398.127179130075
1818,793,SYR174,2,19,0.0485568036512,6,Fair,Ball Ave.,Milnor,Salt Springs Rd.,600,17,27,256.379923278,107.177354942,107.177354945251
1819,794,SYR1740,2,19,0.0605341475007,5,Poor,Highland St.,Beecher,Graves,500,6,27,319.620298804,133.647671875,133.64767187937
1820,795,SYR1750,2,19,0.134199738562,9,Excellent,Highridge Dr,Highridge Pl.,Sharon,200,11,21,328.135832043,295.344464634,295.344464631392
1821,796,SYR1752,2,19,0.0398916957245,0,Not Rated,Highridge Pl,Highridge Dr.,dead end,100,11,30,210.628153425,87.761828587,87.7618285771083
1822,797,SYR1765,2,19,0.11210769753,7,Good,Hillside St.,Loma,Wadsworth,300,3,27,591.928642956,247.156706108,247.156706106268
1823,798,SYR1766,2,19,0.0570311715388,7,Good,Hillside St.,Wadsworth,Harding,400,3,27,301.124585725,125.734013078,125.73401308549
1824,799,SYR1768,2,19,0.0461608675724,7,Good,Hillside St.,Maplehurst,Darlington,600,3,27,243.729380782,101.773107652,101.773107651667
1825,800,SYR1771,2,19,0.0630640175988,5,Poor,Hillview Ave,South,May,100,13,27,332.978012922,138.67814459,138.678144591224
1826,801,SYR1772,2,19,0.0987641068058,4,Poor,Hillview Ave,May,Craddock,200,13,27,521.474483934,217.128698961,217.128698958449
1827,802,SYR1776,2,19,0.0988231425861,5,Poor,Hixson Ave.,James,Melrose,100,5,27,521.786192855,217.962473086,217.962473095257
1828,803,SYR1778,2,19,0.0534120113745,8,Good,Hixson Ave.,Eldorado,Mooney,300,5,27,282.015420058,117.927400741,117.927400731253
1829,804,SYR1779,2,19,0.0530449610038,8,Good,Hixson Ave.,Mooney,Mariposa,400,5,27,280.0773941,117.115885766,117.115885775571
1830,805,SYR178,2,18,0.065611257097,7,Good,Ballantyne Rd.,Slayton,Midland,300,14,31,346.427437472,144.221701879,144.221701878607
1831,806,SYR1780,2,19,0.0531193440908,8,Good,Hixson Ave.,Mariposa,Boyden,500,5,27,280.4701368,117.277561079,117.277561079458
1832,807,SYR1781,2,19,0.106341905104,6,Fair,Hixson Ave.,Boyden,Kinne,600,5,27,561.485258949,234.779009418,234.779009405917
1833,808,SYR1782,2,19,0.0865160516941,6,Fair,Hixson Ave.,Kinne,Robinson,700,5,27,456.804752945,191.004490076,191.004490071533
1834,809,SYR1784,2,19,0.15160638343,9,Excellent,Hoefler St,Grand,Hartson,100,11,0,800.481704508,334.585227989,334.58522798694
1835,810,SYR1787,2,19,0.0748862364428,9,Excellent,Hoefler St,Onondaga,Bellevue,400,11,0,395.399328418,165.257280514,165.257280522426
1836,811,SYR1788,2,19,0.194670048078,9,Excellent,Holden St,Grand,Rowland,100,11,22,1027.85785385,429.607319507,429.60731949849
1837,812,SYR1789,2,19,0.12135322677,8,Good,Holland St,Slocum,Congress,100,10,25,640.745037347,267.359121944,267.35912195389
1838,813,SYR179,2,18,0.0549633047864,6,Fair,Ballantyne Rd.,Midland,Pierce,400,13,31,290.206249272,120.815534466,120.815534471916
1839,814,SYR1790,2,19,0.16553869182,7,Good,Holland St,Congress,Massena,200,10,25,874.044292811,364.692566707,364.692566711414
1840,815,SYR1791,2,19,0.115831992939,8,Good,Holland St,Massena,Delaware,300,10,25,611.592922719,255.177386263,255.177386256778
1841,816,SYR1793,2,19,0.0607644822198,9,Excellent,Holmes St,Goodrich,Arnold,200,19,25,320.83646612,133.584954458,133.584954456024
1842,817,SYR1794,2,19,0.0557218716621,9,Excellent,Holmes St,Arnold,Roe,300,19,25,294.211482376,122.496887167,122.496887170684
1843,818,SYR1795,2,19,0.176608714588,8,Good,Homecroft Rd,James,Northcliffe,100,5,28,932.494013027,389.958884538,389.958884552398
1844,819,SYR1796,2,19,0.151766123837,7,Good,Homecroft Rd.,Northcliffe,Glencove,200,5,28,801.325133862,335.093967486,335.093967483091
1845,820,SYR1797,2,19,0.165874007406,5,Poor,Hood Ave,Butternut,McChesney Pk.,100,3,27,875.814759105,365.467870068,365.467870065672
1846,821,SYR1798,2,19,0.203500818439,5,Poor,Hood Ave,McChesney Pk.,Kirkpatrick,200,3,27,1074.48432136,448.522179126,448.522179123071
1847,822,SYR1799,2,19,0.0528576454722,5,Poor,Hood Ave,Kirkpatrick,Court,300,3,27,279.088368093,116.512494765,116.512494766944
1848,823,SYR180,2,18,0.0706746983208,9,Excellent,Ballantyne Rd.,Pierce,Atlantic/Coral,500,13,31,373.162407134,155.351515851,155.351515845976
1849,824,SYR1800,2,19,0.159129510931,7,Good,Hope Ave,W. Colvin,Warner,100,19,0,840.203817715,351.021879484,351.021879486148
1850,825,SYR1801,2,19,0.0665114190757,7,Good,Hope Ave,Warner,Forest,200,19,0,351.18029272,146.712801844,146.712801838229
1851,826,SYR1802,2,19,0.0581014718276,7,Good,Hope Ave,Forest,Brighton,300,19,0,306.77577125,128.159643572,128.159643572316
1852,827,SYR1803,2,19,0.296809423207,5,Poor,Hopper Rd,Seneca Tnpk,Merritt,100200,13,30,1567.15375453,654.618749807,654.618749802656
1853,828,SYR1804,2,19,0.0972193837908,5,Poor,Hopper Rd,Merritt,Chaffee,200,13,30,513.318346415,214.414843769,214.414843770271
1854,829,SYR1806,2,19,0.297504385707,9,Excellent,Houston Ave,Westmoreland,Sunnyside Rd,100200,17,0,1570.82315653,655.919625871,655.91962587042
1855,830,SYR1807,2,19,0.0825137989277,9,Excellent,Houston Ave,Sunnyside Rd,Euclid,300,17,0,435.672858338,182.033985489,182.033985491692
1856,831,SYR1808,2,19,0.138476458006,9,Excellent,Hovey St,Midland,Huron,100,12,20,731.155698271,305.241245081,305.241245079011
1857,832,SYR1809,2,19,0.0661842478972,9,Excellent,Hovey St,Huron,Chester,200,12,20,349.452828897,145.635128673,145.635128667559
1858,833,SYR181,2,19,0.0720255857599,7,Good,Ballantyne Rd.,Atlantic/Coral,Evaleen,600,13,30,380.295092812,158.342409486,158.342409485639
1859,834,SYR1810,2,19,0.0707947443429,9,Excellent,Hovey St,Chester,South,300,12,20,373.79625013,155.814533185,155.814533185564
1860,835,SYR1811,2,19,0.0755784205304,7,Good,Howard St,Burnet,Hawley,200,6,24,399.054060401,166.839629581,166.839629588672
1861,836,SYR1812,2,19,0.0766845301786,7,Good,Howard St,Hawley,Green,300,6,24,404.894319343,169.094895723,169.094895727664
1862,837,SYR1813,2,19,0.0632405712533,5,Poor,Howard St,Green,Wayne,400,6,24,333.910216217,139.452243476,139.452243475627
1863,838,SYR1814,2,19,0.0986822471999,5,Poor,Hubbell Ave,Bellevue,Grandview,100,11,33,521.042265215,217.767958096,217.76795809883
1864,839,SYR1815,2,19,0.0921017625368,6,Fair,Hubbell Ave,Grandview,Stolp,200,11,33,486.297306194,203.242022078,203.242022088184
1865,840,SYR1817,2,19,0.0895571732771,9,Excellent,Hubbell Ave,Gordon,Crossett,400,12,33,472.861874903,197.619306087,197.619306101488
1866,841,SYR1818,2,19,0.178746510374,8,Good,Hudson St,Tallman,Bellevue,100,12,28,943.781574773,394.469192903,394.469192899997
1867,842,SYR1819,2,19,0.111852060212,7,Good,Hudson St,Bellevue,Sterling,200,12,28,590.578877919,246.833763591,246.833763589807
1868,843,SYR1820,2,19,0.104865627873,8,Good,Hudson St,Sterling,Marginal,300,12,28,553.69051517,231.401106878,231.401106884798
1869,844,SYR1822,2,19,0.099391015498,9,Excellent,Hughes Pl N,Colvin,dead end,100,19,24,524.784561829,219.298413943,219.298413943089
1870,845,SYR1824,2,19,0.0890724152126,9,Excellent,Hunt Ave,Onon. Crk. Blvd.,Colvin,100,13,22,470.302352323,196.535090255,196.535090252076
1871,846,SYR1825,2,19,0.154018882803,7,Good,Hunt Ave,Colvin,Elmhurst,200,13,22,813.2197012,339.827473714,339.827473731075
1872,847,SYR1827,2,19,0.0592146542299,5,Poor,Hunt Ave,Marguerite,Brighton,400,13,22,312.653374334,130.645173802,130.645173802246
1873,848,SYR1828,2,19,0.0513749397719,7,Good,Hunt Ave,Brighton,W. Lafayette,500,13,22,271.259681996,113.346799736,113.346799728162
1874,849,SYR1829,2,19,0.0476424341695,9,Excellent,Hunter Ave,Spencer,Marquette,100,2,29,251.552052415,105.177431062,105.177431059264
1875,850,SYR1830,2,19,0.0760696070479,9,Excellent,Huntington Rd,Bellevue,Merrill,100,11,27,401.647525213,167.858181187,167.858181192332
1876,851,SYR1831,2,19,0.143550842491,9,Excellent,Huntington Rd,Merrill,Inverness Pl.,200,11,27,757.948448352,316.345513892,316.345513877841
1877,852,SYR1833,2,19,0.138278466047,7,Good,Huntley St,Hillside,Wadsworth,100,3,25,730.11030073,304.299646869,304.299646868303
1878,853,SYR1835,2,19,0.0548239815797,4,Poor,Hurlburt Rd,Genesee,Meadowbrook,100,17,27,289.470622741,121.000395462,121.000395458401
1879,854,SYR1836,2,19,0.136906284724,5,Poor,Hurlburt Rd.,Meadowbrook,Rockford,200,17,27,722.865183344,302.160337319,302.160337319956
1880,855,SYR1837,2,19,0.164709264277,5,Poor,Hurlburt Rd.,Rockford,Brookford/Euclid,300,17,27,869.664915385,363.450702609,363.45070260598
1881,856,SYR1838,2,19,0.123787634972,8,Good,Huron St,Bellevue,Hovey,100,12,28,653.598712654,273.173752333,273.173752341928
1882,857,SYR1839,2,19,0.105115971628,6,Fair,Hutchinson Ave,South,Edgewood,100,13,28,555.012330194,231.077067635,231.077067630587
1883,858,SYR1841,2,19,0.0707014206692,6,Fair,Hutchinson Ave,Fletcher,Russell,300,13,28,373.303501134,155.424038698,155.424038699547
1884,859,SYR1842,2,19,0.057436656814,5,Poor,Hutchinson Ave,Russell,Clayton,400,13,28,303.265547978,126.266641993,126.266642001414
1885,860,SYR1845,2,19,0.104771787097,9,Excellent,Irving Ave,Fayette,Genesee,300,15,40,553.195035872,231.267118665,231.267118663613
1886,861,SYR1847,2,16,0.0796620402662,7,Good,Irving Ave,Madison,Harrison,500,15,35,420.615572606,175.832685887,175.832685880156
1887,862,SYR1848,2,16,0.106290778922,9,Excellent,Irving Ave,Harrison,Adams,600,15,35,561.21531271,234.603833514,234.603833529
1888,863,SYR1849,2,16,0.147821578911,10,Excellent,Irving Ave,Adams,Waverly,700,16,35,780.497936653,326.260634375,326.260634360755
1889,864,SYR185,2,19,0.0471780469065,7,Good,Ballantyne Rd.,Loomis,Shirley,1000,13,30,249.100087667,103.720512395,103.720512394153
1890,865,SYR1850,2,16,0.123821294516,4,Poor,Irving Ave,University,Van Buren,800,16,35,653.776435047,273.261221587,273.261221597023
1891,866,SYR1851,2,19,0.122045136857,4,Poor,Irving Ave,Van Buren,Raynor,900,16,35,644.398322605,269.343939942,269.343939938913
1892,867,SYR1852,2,19,0.0753208221309,7,Good,Isabella St.,State,Salina,100,2,27,397.693940851,165.842574312,165.842574301996
1893,868,SYR1853,2,19,0.0776448211763,5,Poor,Isabella St.,Salina,Lodi,200,2,36,409.964655811,170.998366032,170.99836603384
1894,869,SYR1856,2,19,0.0445266352668,4,Poor,Jackson St,McBride,Almond,500,9,30,235.100634208,97.9225550601,97.9225550663259
1895,870,SYR1857,2,19,0.131600215098,4,Poor,Jackson St,Almond,Renwick,600,15,30,694.849135719,289.413529867,289.413529858407
1896,871,SYR1859,20,14,0.0719292371878,9,Excellent,James St.,N.Salina,N. Warren,100,9,54,379.786372352,158.214328091,158.214328091954
1897,872,SYR186,2,19,0.0665236659762,7,Good,Ballantyne Rd.,Shirley,Valley Dr.,1100,13,30,351.244956355,146.247712667,146.247712678059
1898,873,SYR1860,20,14,0.0397165380397,4,Poor,James St.,N. Warren,Oswego Blvd.,200,9,40,209.70332085,87.4437574168,87.4437574216041
1899,874,SYR1861,2,14,0.104223097685,6,Fair,James St.,Oswego Blvd.,State,300,9,40,550.297955777,229.499566666,229.499566652422
1900,875,SYR1862,20,14,0.14598355437,5,Poor,James St.,State,Townsend,400,9,54,770.793167074,321.465876661,321.465876670353
1901,876,SYR1863,20,14,0.086724244348,6,Fair,James St.,Townsend,McBride,500,9,40,457.904010158,190.97530657,190.975306564677
1902,877,SYR1864,20,14,0.0869723829396,6,Fair,James St.,McBride,Catherine,600,6,40,459.214181921,191.522059609,191.522059613434
1903,878,SYR1865,20,14,0.166402055039,6,Fair,James St.,Catherine,Lodi,700,6,40,878.602850608,366.44575983,366.445759827586
1904,879,SYR1866,20,14,0.105799919574,6,Fair,James St.,Lodi,Highland,800,6,40,558.623575348,232.9915852,232.991585203187
1905,880,SYR1867,20,14,0.249376271035,6,Fair,James St.,Highland,Oak,900,6,40,1316.70671107,549.187813708,549.187813706603
1906,881,SYR1868,20,14,0.194999509123,6,Fair,James St.,Oak,Dewitt,1000,4,40,1029.59740817,429.450563006,429.45056299989
1907,882,SYR1869,20,14,0.0498230970816,6,Fair,James St.,Dewitt,Sedgwick St.,1100,4,40,263.065952591,109.728945102,109.728945099357
1908,883,SYR187,2,19,0.0807863951896,5,Poor,Ballard Ave.,Castle,Cortland,100,12,0,426.552166601,178.207849767,178.207849770307
1909,884,SYR1870,20,14,0.121795188606,6,Fair,James St.,Sedgwick St.,Sedgwick Dr.,1200,4,40,643.078595837,268.239450269,268.239450274451
1910,885,SYR1871,20,14,0.0313273043926,6,Fair,James St.,Sedgwick Dr.,Vine,1300,4,40,165.408167193,68.9956679983,68.9956679983333
1911,886,SYR1872,20,14,0.0697774726837,6,Fair,James St.,Vine,Durston,1400,4,40,368.42505577,153.677030191,153.677030200565
1912,887,SYR1873,20,14,0.0486437241524,6,Fair,James St.,Durston,Wilson,1500,4,40,256.838863525,107.13457965,107.13457964427
1913,888,SYR1874,20,14,0.206547960901,6,Fair,James St.,Wilson,Hampton,1600,4,40,779.319316426,454.922997108,454.922997111354
1914,889,SYR1876,20,14,0.152479180612,6,Fair,James St.,Teall,Rugby,1800,4,40,805.090073634,335.830720314,335.830720315248
1915,890,SYR1877,20,14,0.0821480780884,6,Fair,James St.,Rugby,Peck,1900,4,40,433.741852307,180.934160075,180.934160073122
1916,891,SYR1878,20,14,0.0527665330605,6,Fair,James St.,Peck,Paul,2000,4,40,278.607294559,116.222251689,116.222251690487
1917,892,SYR1880,20,14,0.0523936586875,6,Fair,James St.,Mildred,Grant Blvd.,2200,4,40,276.63851787,115.368667203,115.368667204854
1918,893,SYR1881,20,14,0.103224298084,7,Good,James St.,Grant Blvd.,Stafford,2300,4,40,545.024293882,227.115999171,227.115999163316
